request_date,request_timestamp,warehouse_zone,aisle_number,shelf_level,distance_from_dock_meters,storage_type,active_retrievals_count,dock_queue_length,aisle_traffic_level,shift_hour,day_of_week,num_packages,total_weight_kg,requires_forklift,fragile_handling,num_aisles_to_visit,special_equipment_needed,operator_experience_years,operator_shift_fatigue,retrieval_time_minutes
2025-10-05,2025-10-05 11:57:56,Zone_B,23,Floor,187.9,pallet_rack,29,19.0,High,11,Sunday,25,48.0,False,False,3,none,12.3,6.6,171.44
2025-05-12,2025-05-12 08:42:00,Zone_C,28,High,237.9,cold_storage,18,10.0,High,8,Monday,44,305.4,True,True,4,cold_gear,9.9,9.8,185.98
2025-03-16,2025-03-16 08:39:49,Zone_A,4,High,46.0,cold_storage,17,8.0,Medium,8,Sunday,27,23.5,True,,5,cold_gear,6.9,8.6,174.46
2025-09-25,2025-09-25 19:32:27,Zone_C,50,Floor,245.0,cold_storage,20,2.0,Medium,19,Thursday,33,63.5,False,True,2,cold_gear,1.1,11.7,129.83
2025-10-27,2025-10-27 18:26:07,Zone_C,10,Floor,268.1,hazmat,3,0.0,High,18,Monday,4,67.8,True,False,1,hazmat_suit,0.8,5.3,109.66
2025-04-05,2025-04-05 07:18:21,Zone_C,49,Mid,251.1,pallet_rack,6,0.0,Low,7,Saturday,3,135.7,False,False,1,none,2.7,6.5,42.92
2025-03-27,2025-03-27 07:35:04,Zone_B,1,Mid,148.5,pallet_rack,18,10.0,Medium,7,Thursday,12,333.6,False,False,3,none,2.9,8.8,88.19
2025-02-09,2025-02-09 19:11:50,Zone_D,30,High,239.0,pallet_rack,8,6.0,High,19,Sunday,1,39.3,True,False,1,none,3.9,9.2,92.17
2025-03-05,2025-03-05 12:44:27,Zone_C,35,Mid,337.6,pallet_rack,25,13.0,Medium,12,Wednesday,7,88.9,False,False,3,none,3.6,7.3,132.44
2025-05-21,2025-05-21 16:11:11,Zone_B,4,High,168.1,bulk_floor,17,15.0,Medium,16,Wednesday,15,28.7,True,False,7,none,2.3,9.8,214.26
2025-03-02,2025-03-02 02:20:56,Zone_B,47,High,168.6,pallet_rack,3,2.0,Low,2,Sunday,1,92.2,True,False,3,none,9.1,1.5,71.8
2025-08-07,2025-08-07 13:58:51,Zone_A,11,High,67.8,pallet_rack,16,12.0,Medium,13,Thursday,22,60.9,True,False,5,none,3.9,7.9,167.44
2025-10-06,2025-10-06 02:10:07,Zone_C,8,Floor,316.0,pallet_rack,23,8.0,High,2,Monday,18,237.1,True,False,1,none,0.6,0.2,146.69
2025-12-06,2025-12-06 20:36:42,Zone_D,3,High,447.8,bulk_floor,12,2.0,Medium,20,Saturday,5,73.3,True,False,4,cold_gear,0.3,1.0,173.45
2025-09-30,2025-09-30 07:34:28,Zone_B,7,Floor,164.0,cold_storage,13,6.0,Low,7,Tuesday,18,98.3,True,False,2,cold_gear,4.3,0.9,96.06
2025-01-14,2025-01-14 16:16:36,Zone_D,41,Mid,395.0,pallet_rack,14,8.0,Low,16,Tuesday,5,12.6,False,True,1,none,10.2,5.0,93.53
2025-01-11,2025-01-11 17:48:17,Zone_C,43,High,180.9,pallet_rack,21,13.0,Low,17,Saturday,5,428.0,True,False,1,cold_gear,4.0,8.2,153.05
2025-06-11,2025-06-11 13:51:14,Zone_C,47,High,246.5,pallet_rack,10,2.0,Low,13,Wednesday,59,89.3,True,True,2,none,2.4,1.4,140.02
2025-08-31,2025-08-31 19:51:08,Zone_C,5,Mid,261.8,bulk_floor,7,8.0,Medium,19,Sunday,63,106.2,False,False,2,none,0.5,10.0,91.2
2025-07-29,2025-07-29 15:44:51,Zone_D,8,Floor,447.5,pallet_rack,0,1.0,Low,15,Tuesday,21,17.0,False,False,7,none,17.3,8.1,82.45
2025-09-25,2025-09-25 19:51:22,Zone_D,9,Mid,410.4,pallet_rack,14,16.0,Medium,19,Thursday,23,550.2,False,False,4,none,1.7,11.3,168.64
2025-11-11,2025-11-11 22:58:36,Zone_D,14,Mid,472.2,hazmat,15,3.0,High,22,Tuesday,4,17.5,True,False,3,hazmat_suit,8.9,3.4,175.19
2025-06-06,2025-06-06 23:43:36,Zone_A,42,Floor,15.8,pallet_rack,20,0.0,Medium,23,Friday,29,103.5,True,True,2,none,0.4,7.9,60.49
2025-06-12,2025-06-12 11:08:02,Zone_C,39,Floor,270.5,pallet_rack,12,8.0,Medium,11,Thursday,17,10.9,False,False,1,none,8.6,0.7,56.5
2025-07-17,2025-07-17 21:28:29,Zone_D,50,High,388.4,bulk_floor,6,2.0,,21,Thursday,15,352.3,True,False,3,none,5.8,6.0,122.12
2025-03-03,2025-03-03 01:55:35,Zone_A,26,Mid,151.7,hazmat,13,7.0,High,1,Monday,24,13.0,True,False,2,hazmat_suit,0.3,6.9,150.51
2025-08-21,2025-08-21 00:47:05,Zone_A,16,Floor,5.0,pallet_rack,11,0.0,Low,0,Thursday,4,212.9,False,False,10,none,3.1,1.7,107.64
2025-09-12,2025-09-12 09:24:33,Zone_A,33,Mid,109.7,cold_storage,16,6.0,High,9,Friday,1,30.6,False,True,2,cold_gear,0.2,5.6,150.18
2025-07-07,2025-07-07 13:33:50,Zone_B,3,Mid,109.4,pallet_rack,21,12.0,Low,13,Monday,39,77.8,False,False,3,none,8.1,8.4,88.48
2025-07-23,2025-07-23 11:20:51,Zone_C,8,Floor,325.1,bulk_floor,19,18.0,Low,11,Wednesday,11,254.9,True,False,3,none,1.9,3.8,130.02
2025-03-11,2025-03-11 12:57:22,Zone_B,12,Mid,145.8,pallet_rack,16,2.0,Low,12,Tuesday,6,79.2,False,False,5,cold_gear,6.9,5.3,104.69
2025-07-09,2025-07-09 21:07:52,Zone_C,15,Mid,334.1,bulk_floor,6,4.0,,21,Wednesday,19,42.0,False,False,1,none,2.9,9.3,112.53
2025-02-16,2025-02-16 18:45:36,Zone_A,36,High,64.7,bulk_floor,25,12.0,Low,18,Sunday,25,134.1,True,False,2,none,3.8,6.5,106.08
2025-02-05,2025-02-05 18:05:00,Zone_C,43,Floor,338.6,bulk_floor,17,15.0,Medium,18,Wednesday,28,14.8,False,True,4,none,13.3,2.0,113.34
2025-10-13,2025-10-13 13:30:30,Zone_D,20,Floor,396.5,cold_storage,18,6.0,High,13,Monday,13,9.3,False,False,4,cold_gear,0.3,2.4,159.2
2025-06-14,2025-06-14 09:10:49,Zone_C,41,Floor,322.2,bulk_floor,18,7.0,High,9,Saturday,25,95.9,False,False,5,none,2.7,2.8,133.59
2025-11-29,2025-11-29 06:35:57,Zone_B,13,Floor,181.9,pallet_rack,23,13.0,Medium,6,Saturday,16,84.1,True,False,1,none,1.4,3.0,93.06
2025-03-08,2025-03-08 20:51:10,Zone_B,25,Floor,241.2,pallet_rack,5,0.0,Medium,20,Saturday,2,100.5,False,False,4,none,0.9,8.2,89.71
2025-09-11,2025-09-11 17:19:29,Zone_A,5,Mid,5.0,pallet_rack,16,9.0,High,17,Thursday,11,18.1,False,False,5,none,13.8,8.7,81.41
2025-05-14,2025-05-14 09:10:59,Zone_D,14,Floor,419.9,bulk_floor,0,0.0,Medium,9,Wednesday,1,217.4,False,False,3,none,3.7,5.2,75.96
2025-10-16,2025-10-16 09:39:30,Zone_B,41,High,85.0,pallet_rack,15,11.0,Low,9,Thursday,9,36.3,True,False,5,cold_gear,5.2,2.3,126.63
2025-10-17,2025-10-17 09:54:20,Zone_C,29,Floor,358.3,hazmat,13,9.0,Medium,9,Friday,60,75.5,True,True,1,hazmat_suit,6.0,9.2,158.37
2025-12-18,2025-12-18 13:23:13,Zone_A,35,Mid,29.4,bulk_floor,26,14.0,Low,13,Thursday,18,571.2,False,False,2,none,1.5,5.2,87.65
2025-09-11,2025-09-11 11:39:12,Zone_A,49,Mid,102.9,cold_storage,22,4.0,High,11,Thursday,23,53.4,False,True,1,cold_gear,6.1,6.7,113.05
2025-02-13,2025-02-13 19:46:09,Zone_D,23,Floor,500.0,pallet_rack,16,8.0,High,19,Thursday,18,239.3,False,False,2,none,1.4,4.7,134.19
2025-04-23,2025-04-23 19:42:50,Zone_D,21,Floor,355.9,cold_storage,14,11.0,Medium,19,Wednesday,23,496.2,False,True,3,cold_gear,1.5,3.5,167.94
2025-01-17,2025-01-17 16:15:41,Zone_C,12,Floor,264.9,pallet_rack,0,2.0,Low,16,Friday,8,1405.7,True,True,1,none,6.1,11.5,63.74
2025-03-16,2025-03-16 23:44:51,Zone_A,35,Floor,19.0,pallet_rack,25,12.0,,23,Sunday,16,94.8,False,False,3,none,1.4,2.0,72.94
2025-11-11,2025-11-11 23:02:29,Zone_B,5,Floor,216.2,pallet_rack,15,3.0,Medium,23,Tuesday,10,17.2,False,False,1,none,17.4,11.7,48.46
2025-07-02,2025-07-02 16:32:02,Zone_B,19,Mid,191.2,pallet_rack,8,6.0,Medium,16,Wednesday,24,24.1,True,False,2,none,1.6,,79.5
2025-08-01,2025-08-01 10:46:41,Zone_B,7,Floor,174.6,pallet_rack,22,12.0,High,10,Friday,18,163.3,False,True,1,none,2.2,8.2,99.29
2025-04-19,2025-04-19 18:30:19,Zone_C,45,Mid,263.2,bulk_floor,3,0.0,Low,18,Saturday,7,78.1,False,False,4,none,2.2,10.9,66.65
2025-05-16,2025-05-16 18:03:12,Zone_D,21,High,322.4,cold_storage,20,10.0,Low,18,Friday,37,191.6,True,True,2,cold_gear,12.6,9.6,161.37
2025-05-14,2025-05-14 15:28:33,Zone_B,41,Mid,161.7,pallet_rack,10,8.0,High,15,Wednesday,46,146.1,False,False,10,none,0.7,10.8,177.38
2025-08-10,2025-08-10 21:37:23,Zone_C,22,High,242.9,pallet_rack,6,0.0,Medium,21,Sunday,5,26.5,True,False,4,none,0.8,3.6,77.5
2025-06-04,2025-06-04 19:53:18,Zone_D,48,Floor,415.1,pallet_rack,11,5.0,Low,19,Wednesday,9,49.2,False,False,1,none,12.2,6.0,82.05
2025-08-06,2025-08-06 16:24:35,Zone_C,18,Mid,252.3,pallet_rack,21,12.0,High,16,Wednesday,18,42.5,False,False,3,none,0.4,0.8,143.39
2025-06-12,2025-06-12 16:33:34,Zone_D,20,High,458.5,bulk_floor,11,4.0,Low,16,Thursday,37,29.6,True,False,1,none,0.4,5.4,138.86
2025-09-17,2025-09-17 00:53:10,Zone_D,20,Mid,366.9,bulk_floor,23,10.0,Low,0,Wednesday,2,67.0,False,False,1,none,1.4,2.9,194.2
2025-12-22,2025-12-22 05:49:06,Zone_B,33,Mid,194.3,bulk_floor,24,8.0,Low,5,Monday,13,50.1,False,False,2,none,1.8,1.6,73.36
2025-08-06,2025-08-06 10:05:32,Zone_A,5,Floor,75.0,bulk_floor,17,11.0,High,10,Wednesday,31,115.6,False,False,2,none,2.5,4.4,84.68
2025-08-01,2025-08-01 17:41:08,Zone_C,13,Floor,342.9,hazmat,10,4.0,Low,17,Friday,10,162.1,True,False,6,hazmat_suit,1.5,3.4,143.11
2025-03-14,2025-03-14 19:09:08,Zone_C,37,Mid,301.0,hazmat,21,12.0,High,19,Friday,23,75.9,True,False,2,hazmat_suit,18.0,9.8,202.6
2025-07-12,2025-07-12 09:32:01,Zone_B,26,Mid,185.9,pallet_rack,22,10.0,Medium,9,Saturday,7,554.5,False,False,2,none,7.2,7.9,98.48
2025-12-08,2025-12-08 22:24:30,Zone_A,16,Floor,112.4,pallet_rack,23,15.0,Medium,22,Monday,37,216.5,False,False,2,none,4.5,6.9,89.47
2025-01-07,2025-01-07 11:21:11,Zone_D,8,Mid,448.9,pallet_rack,14,,Medium,11,Tuesday,3,276.8,False,False,1,none,16.3,8.4,105.09
2025-08-01,2025-08-01 07:35:41,Zone_A,20,Floor,132.2,pallet_rack,8,1.0,Medium,7,Friday,66,36.8,False,False,1,none,6.0,0.8,52.98
2025-05-06,2025-05-06 08:12:47,Zone_A,4,High,72.9,bulk_floor,13,9.0,Medium,8,Tuesday,54,79.2,True,False,1,none,3.2,3.8,65.94
2025-12-31,2025-12-31 19:53:08,Zone_A,23,High,34.9,bulk_floor,8,3.0,Medium,19,Wednesday,19,11.3,True,False,2,none,4.3,0.4,56.44
2025-04-29,2025-04-29 15:00:46,Zone_A,1,Floor,75.0,pallet_rack,6,0.0,Medium,15,Tuesday,4,316.6,False,False,1,none,3.2,11.5,29.73
2025-08-20,2025-08-20 20:16:01,Zone_C,20,Floor,357.8,hazmat,7,5.0,Low,20,Wednesday,15,105.1,True,False,4,hazmat_suit,0.5,9.6,140.92
2025-09-23,2025-09-23 14:02:45,Zone_D,2,Mid,377.8,bulk_floor,2,1.0,Medium,14,Tuesday,1,320.0,False,False,1,none,9.3,8.1,62.22
2025-09-12,2025-09-12 20:26:16,Zone_A,18,Floor,30.5,cold_storage,22,11.0,Medium,20,Friday,22,92.3,False,True,2,cold_gear,7.0,5.3,125.42
2025-03-20,2025-03-20 21:32:02,Zone_B,12,Mid,241.2,bulk_floor,13,10.0,Medium,21,Thursday,16,28.0,False,False,4,none,11.7,2.5,79.81
2025-10-16,2025-10-16 00:11:06,Zone_D,45,Mid,421.6,bulk_floor,8,0.0,High,0,Thursday,13,39.2,False,False,8,none,0.4,0.4,134.54
2025-08-12,2025-08-12 18:12:52,Zone_B,20,Mid,213.7,cold_storage,9,6.0,Medium,18,Tuesday,14,103.7,True,True,3,cold_gear,6.9,9.2,172.98
2025-02-02,2025-02-02 07:44:45,Zone_C,46,Mid,383.4,pallet_rack,8,6.0,Low,7,Sunday,1,39.9,False,False,3,none,0.9,3.4,108.76
2025-03-28,2025-03-28 12:37:52,Zone_B,32,Floor,80.6,pallet_rack,8,1.0,Medium,12,Friday,6,49.1,False,False,1,none,17.6,2.3,28.01
2025-12-04,2025-12-04 04:16:59,Zone_B,43,Floor,177.4,pallet_rack,25,15.0,Medium,4,Thursday,9,154.9,False,False,4,hazmat_suit,4.5,3.4,138.46
2025-12-19,2025-12-19 09:10:24,Zone_C,23,Mid,205.2,hazmat,19,16.0,Low,9,Friday,35,101.8,True,False,1,hazmat_suit,6.5,7.2,125.48
2025-07-20,2025-07-20 16:49:13,Zone_C,5,Floor,283.3,bulk_floor,15,12.0,Low,16,Sunday,2,51.7,False,False,5,none,0.2,8.6,120.76
2025-11-15,2025-11-15 19:33:23,Zone_B,36,High,184.2,bulk_floor,10,3.0,Medium,19,Saturday,1,27.1,True,True,3,none,2.7,6.5,102.8
2025-09-11,2025-09-11 08:41:15,Zone_B,37,Floor,35.2,pallet_rack,16,9.0,High,8,Thursday,53,103.4,False,False,4,none,6.3,0.4,96.16
2025-06-16,2025-06-16 11:12:50,Zone_B,12,Mid,193.4,bulk_floor,17,20.0,Medium,11,Monday,12,148.7,False,False,1,none,5.9,10.2,89.28
2025-04-15,2025-04-15 10:44:31,Zone_C,41,Floor,326.0,pallet_rack,19,13.0,Medium,10,Tuesday,14,413.6,False,False,1,none,5.7,6.9,108.58
2025-04-14,2025-04-14 16:16:57,Zone_B,42,High,172.3,pallet_rack,10,1.0,Medium,16,Monday,9,4.8,True,False,4,none,0.1,0.9,92.27
2025-11-05,2025-11-05 11:47:31,Zone_D,14,Floor,415.4,pallet_rack,23,18.0,Medium,11,Wednesday,13,27.3,False,False,2,none,13.2,7.0,150.33
2025-01-31,2025-01-31 10:58:43,Zone_C,33,Floor,309.8,pallet_rack,6,2.0,Medium,10,Friday,1,403.2,False,False,2,none,2.9,,72.0
2025-07-03,2025-07-03 02:21:45,Zone_D,5,Floor,362.2,bulk_floor,7,12.0,Low,2,Thursday,3,173.9,False,False,1,none,1.3,11.2,89.39
2025-09-11,2025-09-11 22:25:44,Zone_A,5,High,43.8,bulk_floor,32,13.0,Medium,22,Thursday,2,85.3,True,True,2,none,7.6,1.0,133.72
2025-08-21,2025-08-21 15:22:17,Zone_A,24,High,43.0,pallet_rack,16,10.0,High,15,Thursday,19,165.3,True,False,2,none,4.4,1.2,99.02
2025-07-06,2025-07-06 07:57:00,Zone_A,19,Mid,45.9,pallet_rack,14,13.0,Medium,7,Sunday,4,37.8,False,False,2,none,2.2,8.1,66.33
2025-04-29,2025-04-29 07:50:00,Zone_D,43,Mid,409.2,pallet_rack,1,0.0,Medium,7,Tuesday,9,21.4,False,False,5,hazmat_suit,1.4,9.5,136.02
2025-03-01,2025-03-01 23:29:28,Zone_B,5,Mid,95.4,hazmat,18,9.0,Medium,23,Saturday,3,27.3,True,False,2,hazmat_suit,2.6,11.9,126.65
2025-06-11,2025-06-11 08:57:25,Zone_B,42,Floor,94.5,bulk_floor,9,5.0,Medium,8,Wednesday,3,316.5,False,True,3,none,0.1,9.6,74.87
2025-06-13,2025-06-13 05:35:10,Zone_B,22,Floor,139.8,pallet_rack,12,8.0,Low,5,Friday,71,48.3,False,False,1,none,25.0,3.6,34.81
2025-03-25,2025-03-25 21:15:48,Zone_A,10,Floor,5.0,bulk_floor,12,4.0,Medium,21,Tuesday,25,544.5,False,False,3,none,1.3,9.2,60.12
2025-12-05,2025-12-05 07:11:43,Zone_C,11,Floor,258.4,pallet_rack,21,11.0,Medium,7,Friday,8,42.4,False,False,2,none,0.7,8.4,105.61
2025-05-28,2025-05-28 18:14:01,Zone_B,38,Mid,140.2,pallet_rack,10,0.0,,18,Wednesday,9,79.1,False,False,6,none,3.7,3.5,115.14
2025-05-20,2025-05-20 20:21:15,Zone_C,18,Floor,185.1,pallet_rack,10,17.0,Low,20,Tuesday,1,11.9,False,False,1,none,9.6,8.8,35.23
2025-08-31,2025-08-31 11:10:11,Zone_A,12,Floor,53.8,bulk_floor,18,10.0,High,11,Sunday,40,12.5,False,,2,none,8.6,10.3,64.13
2025-10-20,2025-10-20 09:32:49,Zone_D,28,Floor,415.7,pallet_rack,17,9.0,Medium,9,Monday,54,960.7,True,True,2,none,7.1,0.9,155.33
2025-03-24,2025-03-24 16:17:41,Zone_A,24,Floor,5.0,pallet_rack,10,6.0,High,16,Monday,51,194.8,False,False,1,none,0.2,3.2,60.84
2025-04-28,2025-04-28 09:56:37,Zone_B,41,Floor,134.0,pallet_rack,9,9.0,High,9,Monday,2,140.9,False,True,5,none,1.9,1.1,99.16
2025-07-22,2025-07-22 12:29:21,Zone_B,26,Floor,159.1,pallet_rack,27,21.0,High,12,Tuesday,51,79.7,False,True,6,none,6.6,0.7,197.26
2025-03-31,2025-03-31 03:45:19,Zone_A,5,Floor,76.4,pallet_rack,18,7.0,High,3,Monday,3,28.0,False,False,1,none,4.0,1.5,43.93
2025-07-02,2025-07-02 23:18:30,Zone_C,40,Mid,271.2,pallet_rack,4,3.0,Low,23,Wednesday,7,59.6,False,False,1,none,2.2,9.6,55.82
2025-02-22,2025-02-22 13:33:15,Zone_B,40,Floor,236.4,bulk_floor,11,6.0,Medium,13,Saturday,17,219.7,False,False,3,hazmat_suit,0.4,4.6,97.21
2025-06-27,2025-06-27 09:46:13,Zone_D,31,Floor,408.5,bulk_floor,6,5.0,Medium,9,Friday,50,10.1,False,False,1,none,9.5,8.9,75.29
2025-12-08,2025-12-08 08:35:45,Zone_B,33,Mid,214.2,pallet_rack,22,11.0,Medium,8,Monday,11,850.8,True,False,2,none,2.4,8.3,120.37
2025-10-16,2025-10-16 15:37:33,Zone_A,20,High,5.0,cold_storage,15,11.0,High,15,Thursday,63,123.3,True,True,1,cold_gear,0.2,1.6,132.28
2025-01-25,2025-01-25 11:26:42,Zone_A,7,High,116.8,bulk_floor,4,7.0,Medium,11,Saturday,45,658.8,True,False,7,none,5.7,2.7,126.19
2025-09-12,2025-09-12 19:51:04,Zone_C,36,Mid,271.6,cold_storage,22,10.0,Low,19,Friday,15,111.2,False,False,4,none,0.4,6.2,135.61
2025-07-23,2025-07-23 16:13:37,Zone_A,41,Floor,88.5,pallet_rack,15,8.0,High,16,Wednesday,45,467.2,False,False,2,none,3.2,5.0,81.4
2025-02-07,2025-02-07 18:01:03,Zone_A,1,Floor,5.0,cold_storage,12,0.0,Low,18,Friday,58,294.9,False,False,2,cold_gear,0.8,8.0,66.68
2025-01-06,2025-01-06 17:56:36,Zone_B,29,Floor,113.5,cold_storage,13,6.0,Medium,17,Monday,12,106.3,False,False,3,cold_gear,1.7,5.6,112.36
2025-11-11,2025-11-11 19:12:17,Zone_A,6,Mid,22.8,hazmat,15,7.0,High,19,Tuesday,5,32.0,True,True,3,hazmat_suit,0.8,5.8,192.52
2025-01-15,2025-01-15 17:37:20,Zone_A,31,Floor,5.0,pallet_rack,15,1.0,High,17,Wednesday,24,404.1,False,False,1,none,0.3,4.2,40.54
2025-11-20,2025-11-20 15:19:51,Zone_A,7,Mid,25.8,pallet_rack,0,0.0,Low,15,Thursday,11,11.0,False,False,2,cold_gear,4.1,8.3,37.82
2025-07-21,2025-07-21 23:35:48,Zone_C,49,Mid,283.8,bulk_floor,21,13.0,Medium,23,Monday,32,12.4,False,False,1,none,5.0,11.8,109.97
2025-01-17,2025-01-17 16:20:19,Zone_A,11,High,56.9,pallet_rack,14,2.0,Low,16,Friday,27,33.9,True,True,1,none,4.3,1.4,53.04
2025-04-19,2025-04-19 23:07:38,Zone_B,12,Floor,116.1,pallet_rack,8,9.0,Low,23,Saturday,2,158.6,False,True,4,none,6.6,7.3,87.71
2025-10-22,2025-10-22 18:36:18,Zone_A,4,Floor,114.1,pallet_rack,20,10.0,High,18,Wednesday,6,212.9,False,False,3,none,6.2,8.1,84.4
2025-07-04,2025-07-04 08:34:13,Zone_A,14,Floor,57.2,pallet_rack,0,0.0,Low,8,Friday,27,15.5,False,False,1,none,3.4,5.9,16.27
2025-01-04,2025-01-04 19:33:25,Zone_C,15,High,243.8,pallet_rack,12,8.0,Low,19,Saturday,36,75.8,True,True,9,none,10.0,10.0,195.46
2025-03-05,2025-03-05 08:24:17,Zone_A,14,Floor,84.2,cold_storage,22,16.0,High,8,Wednesday,23,11.2,False,False,2,none,2.2,11.0,167.89
2025-07-19,2025-07-19 06:37:22,Zone_C,7,Floor,270.0,pallet_rack,4,3.0,Low,6,Saturday,1,6.8,False,False,5,none,3.0,6.0,67.13
2025-06-11,2025-06-11 08:54:09,Zone_A,43,Floor,42.7,bulk_floor,20,10.0,Medium,8,Wednesday,12,189.1,False,False,1,none,0.0,8.2,45.82
2025-04-04,2025-04-04 10:32:43,Zone_C,8,High,349.4,pallet_rack,16,16.0,Medium,10,Friday,34,143.2,True,False,3,none,6.5,10.4,171.14
2025-05-01,2025-05-01 04:56:57,Zone_C,27,High,310.2,pallet_rack,4,0.0,Low,4,Thursday,24,98.5,True,True,1,none,4.5,2.4,64.99
2025-07-18,2025-07-18 17:10:17,Zone_B,44,Floor,157.5,pallet_rack,8,0.0,Medium,17,Friday,33,34.8,False,False,6,none,0.1,4.2,82.45
2025-01-23,2025-01-23 16:24:23,Zone_A,33,Floor,115.7,pallet_rack,10,9.0,Low,16,Thursday,6,163.8,False,False,4,none,4.0,2.2,65.23
2025-01-30,2025-01-30 20:23:54,Zone_B,7,Floor,259.8,bulk_floor,16,11.0,Medium,20,Thursday,20,7.6,False,False,4,none,0.8,9.0,108.41
2025-05-08,2025-05-08 13:31:25,Zone_A,50,High,66.7,pallet_rack,13,11.0,Low,13,Thursday,53,11.3,True,False,2,none,11.7,2.0,53.39
2025-10-15,2025-10-15 19:33:01,Zone_C,36,Mid,238.8,pallet_rack,16,1.0,High,19,Wednesday,17,445.4,True,False,1,hazmat_suit,0.3,5.2,124.6
2025-03-05,2025-03-05 19:28:03,Zone_D,50,Mid,385.4,cold_storage,15,12.0,Low,19,Wednesday,40,218.1,False,True,7,none,5.8,9.2,185.93
2025-07-07,2025-07-07 06:15:56,Zone_A,6,Mid,73.0,bulk_floor,16,12.0,Medium,6,Monday,7,319.0,False,False,1,none,0.9,6.6,74.9
2025-02-24,2025-02-24 23:53:30,Zone_C,1,High,354.8,pallet_rack,17,16.0,Medium,23,Monday,14,110.8,True,False,1,none,2.1,7.7,146.42
2025-01-14,2025-01-14 05:05:10,Zone_D,29,Mid,478.0,pallet_rack,7,3.0,Low,5,Tuesday,2,254.3,False,True,3,none,2.1,2.0,122.25
2025-04-04,2025-04-04 16:48:43,Zone_C,15,High,262.5,hazmat,2,1.0,Medium,16,Friday,2,35.4,True,False,4,hazmat_suit,3.4,0.4,125.57
2025-10-02,2025-10-02 00:04:58,Zone_A,10,Floor,96.0,pallet_rack,33,13.0,High,0,Thursday,5,161.7,False,False,2,none,1.9,6.2,115.39
2025-11-19,2025-11-19 08:20:32,Zone_A,5,Floor,124.5,bulk_floor,25,5.0,High,8,Wednesday,15,91.8,False,False,4,none,1.9,6.7,131.45
2025-01-27,2025-01-27 06:38:53,Zone_A,37,Mid,58.2,pallet_rack,17,15.0,High,6,Monday,35,192.8,False,False,3,none,0.8,10.3,105.47
2025-06-23,2025-06-23 01:31:00,Zone_B,25,Mid,106.0,pallet_rack,16,7.0,High,1,Monday,26,30.0,False,False,1,none,17.7,2.1,62.83
2025-03-10,2025-03-10 08:12:16,Zone_D,8,Mid,313.0,bulk_floor,29,10.0,Medium,8,Monday,19,75.1,False,False,1,none,2.4,11.2,136.54
2025-11-14,2025-11-14 08:14:56,Zone_B,48,Floor,172.6,pallet_rack,8,0.0,High,8,Friday,6,143.6,False,True,2,none,5.4,9.8,60.74
2025-01-24,2025-01-24 11:20:15,Zone_A,44,Floor,39.6,bulk_floor,9,2.0,Low,11,Friday,17,109.8,False,False,2,none,1.6,5.1,39.57
2025-02-24,2025-02-24 19:46:12,Zone_C,29,Floor,258.1,cold_storage,0,6.0,High,19,Monday,12,91.0,True,False,5,cold_gear,0.8,9.7,174.87
2025-08-06,2025-08-06 02:25:33,Zone_B,21,High,169.9,pallet_rack,4,0.0,Low,2,Wednesday,2,23.8,True,False,2,none,19.2,0.3,55.04
2025-08-06,2025-08-06 14:12:43,Zone_A,21,Mid,21.1,pallet_rack,18,15.0,Low,14,Wednesday,30,10.4,False,True,2,none,4.0,1.2,72.91
2025-01-23,2025-01-23 22:31:38,Zone_C,14,High,317.3,pallet_rack,2,0.0,High,22,Thursday,4,30.8,True,False,5,cold_gear,16.3,1.6,96.06
2025-10-18,2025-10-18 15:40:25,Zone_B,1,Floor,161.5,hazmat,8,2.0,Medium,15,Saturday,26,178.7,True,False,3,hazmat_suit,4.1,7.2,112.87
2025-05-02,2025-05-02 10:15:16,Zone_B,9,Floor,227.8,pallet_rack,6,7.0,Low,10,Friday,18,42.5,False,True,3,none,9.4,1.1,76.94
2025-10-06,2025-10-06 05:24:33,Zone_B,42,High,147.3,bulk_floor,12,4.0,Medium,5,Monday,32,492.4,True,False,6,none,7.6,8.9,158.99
2025-06-28,2025-06-28 11:18:51,Zone_A,3,Mid,93.9,pallet_rack,8,0.0,Low,11,Saturday,23,1418.4,True,True,4,none,14.7,11.9,93.25
2025-01-20,2025-01-20 16:19:47,Zone_A,22,Floor,68.7,bulk_floor,11,5.0,Medium,16,Monday,16,54.1,False,True,1,none,6.2,1.4,54.34
2025-06-16,2025-06-16 11:14:09,Zone_B,25,Floor,106.8,bulk_floor,20,11.0,Medium,11,Monday,9,243.8,False,False,1,none,3.9,4.6,55.46
2025-08-01,2025-08-01 07:27:09,Zone_C,41,Mid,285.8,pallet_rack,9,4.0,Medium,7,Friday,4,43.8,False,False,1,none,9.3,4.1,57.14
2025-04-28,2025-04-28 20:42:16,Zone_A,35,Floor,53.2,bulk_floor,23,12.0,Low,20,Monday,39,65.2,False,False,10,none,0.1,6.3,184.49
2025-09-03,2025-09-03 12:02:22,Zone_C,37,High,340.2,pallet_rack,14,10.0,Low,12,Wednesday,2,101.1,True,False,2,hazmat_suit,9.3,7.2,139.27
2025-02-23,2025-02-23 23:34:23,Zone_A,47,Mid,47.6,pallet_rack,12,12.0,Medium,23,Sunday,44,45.0,False,False,1,none,2.8,1.0,54.92
